,param_degree,param_kernel,param_l2reg,param_offset,param_sigma,mean_test_sqloss,mean_train_sqloss
2362,-,RBF,4.377174805043467,-,0.1,0.030650970226870224,0.040869244048992136
6973,16,polynomial,10.0,3,-,0.030668147475227316,0.035148521578241575
6587,9,polynomial,0.01,-3,-,0.030674081135382888,0.041461372675172824
6745,12,polynomial,0.1,-5,-,0.03068077816877403,0.03806187309286942
2359,-,RBF,4.407620463506954,-,0.1,0.030698830409219405,0.040965113824212446
6888,14,polynomial,0.01,-2,-,0.03070849165606556,0.03696986757052276
6991,16,polynomial,0.1,1,-,0.030723182659667444,0.037347416012790874
2356,-,RBF,4.4382778882718945,-,0.1,0.030747305363133193,0.041061693909317375
6663,11,polynomial,10.0,-7,-,0.030757806446778942,0.03953679384338599
6967,16,polynomial,10.0,-3,-,0.030765991168074044,0.03799754391680716
2353,-,RBF,4.469148552289398,-,0.1,0.030796400178987767,0.04115898907677286
6560,9,polynomial,0.1,-10,-,0.030812975663800268,0.03944531668391396
7126,18,polynomial,0.01,-4,-,0.03081603136594965,0.02788663712360214
2350,-,RBF,4.500233938755758,-,0.1,0.030846119953678003,0.0412570041076888
6798,13,polynomial,10.0,8,-,0.0308663752827581,0.03727087344549447
2347,-,RBF,4.531535541183718,-,0.1,0.03089646979020669,0.04135574379141685
6855,14,polynomial,10.0,5,-,0.030944370578247584,0.03688128142775142
2344,-,RBF,4.563054863474221,-,0.1,0.030947454797266932,0.04145521292514034
6824,13,polynomial,0.01,-6,-,0.030988784509826593,0.03054067433592947
6585,9,polynomial,0.01,-5,-,0.03099859857862871,0.03944049730025529
2341,-,RBF,4.59479341998867,-,0.1,0.03099908008881758,0.04155541631345651
6902,15,polynomial,10.0,-8,-,0.031004561025136424,0.03048222367461024
6811,13,polynomial,0.1,1,-,0.031037051254539948,0.04027684943263763
2338,-,RBF,4.626752735621682,-,0.1,0.031051350783651933,0.04165635876795106
6563,9,polynomial,0.1,-7,-,0.031068855791071742,0.041265059253697646
2335,-,RBF,4.658934345874359,-,0.1,0.031104272004959403,0.04175804510676472
6662,11,polynomial,10.0,-8,-,0.031106504436905623,0.03941872073744743
6716,11,polynomial,0.01,6,-,0.031106777503256564,0.03765778050964324
7191,19,polynomial,0.01,1,-,0.031113427391959693,0.03373661237171808
7007,16,polynomial,0.01,-3,-,0.031144238169688195,0.028731501213292283
2332,-,RBF,4.6913397969280535,-,0.1,0.03115784887988028,0.041860480154151884
6823,13,polynomial,0.01,-7,-,0.031170788897162117,0.030465508459785396
7051,17,polynomial,0.1,1,-,0.031176068490902077,0.03709007423579029
6584,9,polynomial,0.01,-6,-,0.031190166575764,0.03938157612978479
7171,19,polynomial,0.1,1,-,0.03119891579568312,0.036255826288422
6968,16,polynomial,10.0,-2,-,0.031207953036837197,0.03969936156072257
2329,-,RBF,4.723970645718663,-,0.1,0.031212086539053573,0.0419636687400319
6687,11,polynomial,0.1,-3,-,0.03122369736199495,0.03958868014695293
7151,19,polynomial,10.0,1,-,0.03124350657827375,0.044865138958460796
7131,18,polynomial,0.01,1,-,0.03126155985927787,0.034133767755495474
2326,-,RBF,4.756828460011429,-,0.1,0.03126699011615794,0.042067615699531755
6661,11,polynomial,10.0,-9,-,0.0312766255864906,0.03937504190180787
6831,13,polynomial,0.01,1,-,0.03128145372027708,0.03764655464036091
6755,12,polynomial,0.1,5,-,0.031282512439635986,0.03764513038226035
6583,9,polynomial,0.01,-7,-,0.031289785103977584,0.03934919902314754
6932,15,polynomial,0.1,2,-,0.03130603336962091,0.035149978886326476
6746,12,polynomial,0.1,-4,-,0.03131661737097079,0.03885824154853253
7111,18,polynomial,0.1,1,-,0.031321819617993525,0.03673832709961715
2323,-,RBF,4.789914818476262,-,0.1,0.03132256474744564,0.04217232587252148
6582,9,polynomial,0.01,-8,-,0.031346533054761073,0.039325794767584826
6660,11,polynomial,10.0,-10,-,0.03136462650303649,0.03934461468196495
6891,14,polynomial,0.01,1,-,0.03136519281427849,0.03715191363475469
6773,12,polynomial,0.01,3,-,0.0313723925651828,0.037258117221687356
2320,-,RBF,4.8232313107635925,-,0.1,0.031378815571269335,0.042277804103141296
6581,9,polynomial,0.01,-9,-,0.03138098941987928,0.03930220740117053
7071,17,polynomial,0.01,1,-,0.03140235013660526,0.03485462600453782
6580,9,polynomial,0.01,-10,-,0.03140273623916721,0.03927875394903484
6797,13,polynomial,10.0,7,-,0.031407885047378487,0.03791811806903434
6846,14,polynomial,10.0,-4,-,0.031428561548271144,0.03909578557567554
2317,-,RBF,4.856779537580741,-,0.1,0.031435747727602326,0.04238405523932106
7026,17,polynomial,10.0,-4,-,0.031456255694867326,0.03141957321848938
6951,15,polynomial,0.01,1,-,0.031482304228577035,0.03655433853423072
6715,11,polynomial,0.01,5,-,0.03148991339658549,0.038080016292251335
7011,16,polynomial,0.01,1,-,0.03149249812861607,0.03574947744232476
2314,-,RBF,4.890561110768831,-,0.1,0.03149336635755137,0.04249108413229163
6639,10,polynomial,0.1,9,-,0.031499103060022515,0.03904918239164694
6638,10,polynomial,0.1,8,-,0.03150245085580277,0.03907083070895351
6786,13,polynomial,10.0,-4,-,0.0315069306278599,0.03958297983053583
6599,9,polynomial,0.01,9,-,0.031518994498345415,0.03915975150020591
6637,10,polynomial,0.1,7,-,0.03153322109323237,0.03908699637559118
6686,11,polynomial,0.1,-4,-,0.03153388009989193,0.03949680804561117
6737,12,polynomial,10.0,7,-,0.03153994537387653,0.0388606724849509
6655,10,polynomial,0.01,5,-,0.03154259206418009,0.038909339291610515
6736,12,polynomial,10.0,6,-,0.03155004912733286,0.03891692157801465
2311,-,RBF,4.924577653380226,-,0.1,0.03155167660286277,0.04259889563608828
6768,12,polynomial,0.01,-2,-,0.03155340897142405,0.03927078643161583
6654,10,polynomial,0.01,4,-,0.03155348743664187,0.0389385403914649
6598,9,polynomial,0.01,8,-,0.03155626787524011,0.0391654281142546
6694,11,polynomial,0.1,4,-,0.031570647511018145,0.03883384542690225
6813,13,polynomial,0.1,3,-,0.031576104794700736,0.03727332338149695
6837,13,polynomial,0.01,7,-,0.03158084879312552,0.03174028490087262
6656,10,polynomial,0.01,6,-,0.03158227146473039,0.03887662563388143
6695,11,polynomial,0.1,5,-,0.03158245030431886,0.03877356518676344
6738,12,polynomial,10.0,8,-,0.03159163727852242,0.03879574120748538
6699,11,polynomial,0.1,9,-,0.03159387887925602,0.038367343595951266
7129,18,polynomial,0.01,-1,-,0.03160570495308595,0.046712959489494395
6771,12,polynomial,0.01,1,-,0.03160588877369016,0.03829660578348221
2308,-,RBF,4.95883079975651,-,0.1,0.0316106836054215,0.0427074946070465
6679,11,polynomial,10.0,9,-,0.03161126893881398,0.03912163989418494
6794,13,polynomial,10.0,4,-,0.03161999356496941,0.03865344093492082
6636,10,polynomial,0.1,6,-,0.031621836163420645,0.03909744651806607
6597,9,polynomial,0.01,7,-,0.031624788261036804,0.03917139065688955
6622,10,polynomial,0.1,-8,-,0.031628092072557956,0.039590937728487645
6657,10,polynomial,0.01,7,-,0.03163208004170882,0.03884669018381513
6685,11,polynomial,0.1,-5,-,0.03163726913540733,0.03945375681159108
6986,16,polynomial,0.1,-4,-,0.03163782615175979,0.02963522596750035
6696,11,polynomial,0.1,6,-,0.03164595150896992,0.038708333610074946
6795,13,polynomial,10.0,5,-,0.031646961445501394,0.03850328251063629
6739,12,polynomial,10.0,9,-,0.031650954107151505,0.03872996448775381
6623,10,polynomial,0.1,-7,-,0.03165198463790169,0.03951276654746405
6698,11,polynomial,0.1,8,-,0.03165351477676945,0.03852727531444044
6796,13,polynomial,10.0,6,-,0.03166251455915591,0.038290753833120375
6713,11,polynomial,0.01,3,-,0.031666923913457025,0.0385135383509931
2305,-,RBF,4.993322195607014,-,0.1,0.031670392506743174,0.04281688590328945
6753,12,polynomial,0.1,3,-,0.03167623150755513,0.038410956912634714
6658,10,polynomial,0.01,8,-,0.031677714964957554,0.03879477121126565
6697,11,polynomial,0.1,7,-,0.03167811343089569,0.03863997693524481
6801,13,polynomial,0.1,-9,-,0.03168707138078088,0.030419615138803625
6714,11,polynomial,0.01,4,-,0.03168746996713732,0.03835315391612967
6754,12,polynomial,0.1,4,-,0.03168875070695381,0.038157959559578146
6621,10,polynomial,0.1,-9,-,0.031699786311256355,0.03977303257281318
6708,11,polynomial,0.01,-2,-,0.03170091125115662,0.039689839606987964
6659,10,polynomial,0.01,9,-,0.031704755835312515,0.03872841105570951
6853,14,polynomial,10.0,3,-,0.031705311003999856,0.038295638990965955
6865,14,polynomial,0.1,-5,-,0.03170733099737369,0.032186314390123094
6785,13,polynomial,10.0,-5,-,0.03172546836029109,0.03960589045469418
2302,-,RBF,5.028053498087883,-,0.1,0.031730808447459256,0.0429270743842078
6854,14,polynomial,10.0,4,-,0.03174304441308206,0.03790226528156743
6735,12,polynomial,10.0,5,-,0.0317491773825906,0.03896406250854262
6596,9,polynomial,0.01,6,-,0.03175454461346653,0.039178306166452986
6624,10,polynomial,0.1,-6,-,0.03175510464962851,0.03948384568701655
6684,11,polynomial,0.1,-6,-,0.03175560127009781,0.03946119427760182
6653,10,polynomial,0.01,3,-,0.0317578884773938,0.03895761704953359
6923,15,polynomial,0.1,-7,-,0.031758695411174286,0.033542455372831646
6678,11,polynomial,10.0,8,-,0.03177491671261778,0.03914101720567413
6832,13,polynomial,0.01,2,-,0.031780963312309736,0.036746722655436485
6712,11,polynomial,0.01,2,-,0.03179174077847467,0.038606532580997
2299,-,RBF,5.063026375881693,-,0.1,0.03179193656679523,0.04303806490993138
6724,12,polynomial,10.0,-6,-,0.031792392510397095,0.03959187810092837
6812,13,polynomial,0.1,2,-,0.031792493878777854,0.03798782974939706
6972,16,polynomial,10.0,2,-,0.031800261914655494,0.03738201325500126
6772,12,polynomial,0.01,2,-,0.0318240724807722,0.03799704758249692
6707,11,polynomial,0.01,-3,-,0.031850341789281984,0.03973738700508788
6635,10,polynomial,0.1,5,-,0.031853276978566165,0.03911902745122243
2296,-,RBF,5.0982425092776245,-,0.1,0.03185378200204169,0.0431498623407932
6640,10,polynomial,0.01,-10,-,0.03186223976984056,0.03905037229934082
6693,11,polynomial,0.1,3,-,0.03187031919746549,0.03888550709468746
6913,15,polynomial,10.0,3,-,0.03188678383154196,0.037425619701639816
6988,16,polynomial,0.1,-2,-,0.03189218650026322,0.037701854112957005
6683,11,polynomial,0.1,-7,-,0.031901043900742755,0.03952022827643026
6720,12,polynomial,10.0,-10,-,0.03191235925103211,0.03903048457114622
2293,-,RBF,5.133703590252196,-,0.1,0.03191634988801878,0.04326247153678533
6646,10,polynomial,0.01,-4,-,0.03192081272789507,0.03977884874623704
6887,14,polynomial,0.01,-3,-,0.03193065809327242,0.033690735381291914
7009,16,polynomial,0.01,-1,-,0.03193537856654049,0.04643624598500792
6912,15,polynomial,10.0,2,-,0.03196033874903486,0.038056844586445815
6641,10,polynomial,0.01,-9,-,0.03196817245373634,0.039037607663287795
2290,-,RBF,5.169411322550552,-,0.1,0.03197964535653348,0.04337589735700712
6625,10,polynomial,0.1,-5,-,0.03199953540953977,0.03949359106348351
6784,13,polynomial,10.0,-6,-,0.03201884163331775,0.03981225274096197
6595,9,polynomial,0.01,5,-,0.032019518584546464,0.0392069527077072
6808,13,polynomial,0.1,-2,-,0.032021015083396824,0.039737033316171705
6872,14,polynomial,0.1,2,-,0.03203429842178152,0.03703355927999139
6647,10,polynomial,0.01,-3,-,0.03203544406881012,0.03959188318019415
6903,15,polynomial,10.0,-7,-,0.032040375605149406,0.03089980820090205
2287,-,RBF,5.205367421768321,-,0.1,0.03204367353583003,0.04349014465910513
6620,10,polynomial,0.1,-10,-,0.03204559091451026,0.04023885460471641
6752,12,polynomial,0.1,2,-,0.03205625461886106,0.03857722641533615
7092,18,polynomial,10.0,2,-,0.03206556363891543,0.035017400580020536
6725,12,polynomial,10.0,-5,-,0.032070781170722144,0.03954098003571052
6682,11,polynomial,0.1,-8,-,0.03207228495260123,0.039628512096609725
7032,17,polynomial,10.0,2,-,0.032099902468457904,0.036412595102960923
2284,-,RBF,5.241573615434042,-,0.1,0.03210843955003365,0.04360521829870581
6788,13,polynomial,10.0,-2,-,0.032113911107937924,0.04239623867359011
6677,11,polynomial,10.0,7,-,0.03213408129315058,0.039196765665741824
6847,14,polynomial,10.0,-3,-,0.03215173263752114,0.03953763382513104
6706,11,polynomial,0.01,-4,-,0.03216208051108392,0.03996710317096431
6642,10,polynomial,0.01,-8,-,0.03217001989403732,0.03908407868955993
2281,-,RBF,5.27803164309217,-,0.1,0.032173948518587195,0.04372112312883982
6907,15,polynomial,10.0,-3,-,0.03218578813537885,0.040021305356946424
2278,-,RBF,5.314743256386643,-,0.1,0.03224020555568102,0.04383786399935871
6779,12,polynomial,0.01,9,-,0.03224229115721107,0.036573765604692096
6681,11,polynomial,0.1,-9,-,0.032273974777018696,0.03974608339359544
6723,12,polynomial,10.0,-7,-,0.032295482218111585,0.04025767414181459
2275,-,RBF,5.351710219145048,-,0.1,0.03230721576967624,0.04395544575634394
2272,-,RBF,5.388934307463364,-,0.1,0.032374984262520966,0.044073873241508
6825,13,polynomial,0.01,-5,-,0.03238615478015872,0.030986211071208893
6748,12,polynomial,0.1,-2,-,0.032396447470636275,0.03957888508446435
6793,13,polynomial,10.0,3,-,0.03241838657410789,0.03887831081846169
6579,9,polynomial,0.1,9,-,0.03243817260174157,0.03934662265050249
7028,17,polynomial,10.0,-2,-,0.03244209825963261,0.03959658988221135
2269,-,RBF,5.426417309791294,-,0.1,0.032443516129160015,0.04419315129158786
6634,10,polynomial,0.1,4,-,0.03250989493689183,0.0392416467264446
2266,-,RBF,5.464161027018192,-,0.1,0.03251281645693781,0.044313284737730683
6721,12,polynomial,10.0,-9,-,0.03252610725570905,0.03926398704225629
6393,6,polynomial,0.1,3,-,0.03252834729184031,0.048157012868352354
6680,11,polynomial,0.1,-10,-,0.03254441656762239,0.039881538151869504
6802,13,polynomial,0.1,-8,-,0.03257558919147018,0.030977367769157386
2263,-,RBF,5.502167272559588,-,0.1,0.03258289032499466,0.04443427840487195
6783,13,polynomial,10.0,-7,-,0.03258345067920128,0.04034341628678253
6626,10,polynomial,0.1,-4,-,0.03259736075825388,0.03956963378927294
6594,9,polynomial,0.01,4,-,0.03262010608499073,0.03932465046136781
6965,16,polynomial,10.0,-5,-,0.03264108128375622,0.03313108676169125
2260,-,RBF,5.540437872444316,-,0.1,0.03265374280365649,0.044556137111106064
6734,12,polynomial,10.0,4,-,0.03267825927093202,0.039177197592155606
6411,6,polynomial,0.01,1,-,0.03270044517819555,0.049495869480205054
7066,17,polynomial,0.01,-4,-,0.032707159274897236,0.027772343926406387
6705,11,polynomial,0.01,-5,-,0.032721079661779486,0.040472967200755494
6353,5,polynomial,0.01,3,-,0.03272433824307517,0.04807746645330889
6709,11,polynomial,0.01,-1,-,0.03272443618279135,0.046307543543337555
2257,-,RBF,5.578974665402241,-,0.1,0.03272537895381792,0.04467886566704916
6437,7,polynomial,10.0,7,-,0.032768970335225196,0.048232482522142524
2254,-,RBF,5.6177795029526125,-,0.1,0.032797803826318965,0.04480246887519464
6643,10,polynomial,0.01,-7,-,0.032803477007907804,0.03931449819477471
6711,11,polynomial,0.01,1,-,0.03282106639907954,0.0393805193360172
6578,9,polynomial,0.1,8,-,0.03285797031656795,0.03944407505535846
2251,-,RBF,5.656854249493007,-,0.1,0.03287102246131511,0.04492695152926113
6648,10,polynomial,0.01,-2,-,0.032900569747021394,0.03964557728950838
2248,-,RBF,5.696200782388917,-,0.1,0.0329450398876411,0.04505231841353307
6676,11,polynomial,10.0,6,-,0.032947699995012965,0.03939385363846906
2245,-,RBF,5.735820992063943,-,0.1,0.03301986112216841,0.04517857430219397
6652,10,polynomial,0.01,2,-,0.0330337815923355,0.039250244003672205
6807,13,polynomial,0.1,-3,-,0.033044164043168206,0.041052455973522334
7148,19,polynomial,10.0,-2,-,0.03304441521944879,0.03968991827144409
6868,14,polynomial,0.1,-2,-,0.03306123702597175,0.03927978069940513
2242,-,RBF,5.775716782090622,-,0.1,0.03309549116915629,0.04530572395865229
6354,5,polynomial,0.01,4,-,0.033096946061668076,0.0460276571528508
6726,12,polynomial,10.0,-4,-,0.033130647616919154,0.03966341773711582
6852,14,polynomial,10.0,2,-,0.03313153091871134,0.03897836227180362
6438,7,polynomial,10.0,8,-,0.03314998644968379,0.04576244034757206
2239,-,RBF,5.815890069281883,-,0.1,0.033171935019596865,0.04543377213486036
7096,18,polynomial,10.0,6,-,0.03319876358346547,0.04134715643968297
2236,-,RBF,5.8563427837831465,-,0.1,0.03324919765055363,0.04556272357062574
6494,8,polynomial,10.0,4,-,0.03325443874076242,0.04550687852395932
6520,8,polynomial,0.01,-10,-,0.03332022411479409,0.03962840318741906
2233,-,RBF,5.897076869165053,-,0.1,0.03332728402449447,0.045692582992915926
2230,-,RBF,5.938094282516849,-,0.1,0.033406199088618145,0.0458233551151558
2227,-,RBF,5.9793969945404095,-,0.1,0.03348594777417505,0.04595504463651816
6577,9,polynomial,0.1,7,-,0.03349699190925812,0.039622474387933454
7091,18,polynomial,10.0,1,-,0.033520099061524804,0.04879169466488544
6394,6,polynomial,0.1,4,-,0.03352030257692068,0.04482970588405046
2224,-,RBF,6.020986989644928,-,0.1,0.033566534995782334,0.04608765624120762
6352,5,polynomial,0.01,2,-,0.0335728376104746,0.05283326913606239
6828,13,polynomial,0.01,-2,-,0.03358520491224021,0.04131584615204493
6704,11,polynomial,0.01,-6,-,0.03362419753120341,0.04135860780237373
2221,-,RBF,6.062866266042255,-,0.1,0.03364796565073283,0.04622119459773739
6521,8,polynomial,0.01,-9,-,0.0336655255175259,0.03971808375031541
6355,5,polynomial,0.01,5,-,0.03367217592025617,0.04498398497802439
6782,13,polynomial,10.0,-8,-,0.033698113035806464,0.041471639734545845
2218,-,RBF,6.1050368358429035,-,0.1,0.033730244618298676,0.046355664358199794
6436,7,polynomial,10.0,6,-,0.033736465701885765,0.05270067402769871
2215,-,RBF,6.14750072515272,-,0.1,0.03381337675902918,0.04649107015752989
2212,-,RBF,6.1902599741702335,-,0.1,0.03389736691404318,0.046627416612762776
6692,11,polynomial,0.1,2,-,0.03393276651884137,0.03954578398205991
6600,10,polynomial,10.0,-10,-,0.03394669778584568,0.03980417378246735
7087,18,polynomial,10.0,-3,-,0.03395908799293137,0.03668130387418169
2209,-,RBF,6.233316637284677,-,0.1,0.03398221990431613,0.04676470832228441
6439,7,polynomial,10.0,9,-,0.034009029407706975,0.04443073270484339
6539,8,polynomial,0.01,9,-,0.0340103769601244,0.039800858267363314
6589,9,polynomial,0.01,-1,-,0.03405384979654004,0.04641857349999915
6627,10,polynomial,0.1,-3,-,0.034054477279453224,0.03981608086866335
6593,9,polynomial,0.01,3,-,0.03405673016316934,0.03976566131692455
6928,15,polynomial,0.1,-2,-,0.034061145788688456,0.041355992900136716
2206,-,RBF,6.276672783174687,-,0.1,0.03406794052996168,0.04690294986507631
6819,13,polynomial,0.1,9,-,0.034072094182227626,0.03879111808458199
6864,14,polynomial,0.1,-6,-,0.03408047782680017,0.03307660024586203
6522,8,polynomial,0.01,-8,-,0.034094169048261194,0.039835989798485766
2203,-,RBF,6.320330494907703,-,0.1,0.034154533569508344,0.04704214579995385
6356,5,polynomial,0.01,6,-,0.03422624424080749,0.04438742503628752
2200,-,RBF,6.364291870040039,-,0.1,0.03424200377917073,0.047182300664798706
6751,12,polynomial,0.1,1,-,0.03425916532722403,0.04332950947331777
2197,-,RBF,6.40855902071767,-,0.1,0.034330355892116096,0.04732341897578514
6493,8,polynomial,10.0,3,-,0.03436822689199427,0.0556779220545464
6633,10,polynomial,0.1,3,-,0.034373361887174665,0.03985138716747669
2194,-,RBF,6.453134073777707,-,0.1,0.03441959461772588,0.04746550522660069
6576,9,polynomial,0.1,6,-,0.03445106390792795,0.03993504674621483
2191,-,RBF,6.4980191708505854,-,0.1,0.03450972464085245,0.047608563887660875
7055,17,polynomial,0.1,5,-,0.03452020650956796,0.04152102983383091
6538,8,polynomial,0.01,8,-,0.0345418306187635,0.03997624532041561
6803,13,polynomial,0.1,-7,-,0.034569165112376565,0.031210679409138024
2188,-,RBF,6.543216468462954,-,0.1,0.034600750621071354,0.04775259940531847
6523,8,polynomial,0.01,-7,-,0.03462476154239477,0.03998964467762054
6889,14,polynomial,0.01,-1,-,0.034627784696455444,0.04739618032481365
6675,11,polynomial,10.0,5,-,0.03464157845783537,0.039972091428673764
6452,7,polynomial,0.1,2,-,0.03467254228928681,0.04442485034452833
2185,-,RBF,6.588728138141294,-,0.1,0.03469267719192884,0.04789761620106733
6357,5,polynomial,0.01,7,-,0.034713159381325596,0.04401707940822579
2182,-,RBF,6.634556366516247,-,0.1,0.03478550896018522,0.0480436186707407
6601,10,polynomial,10.0,-9,-,0.034823461071780026,0.04005203494956131
2179,-,RBF,6.680703355427672,-,0.1,0.03487925050505382,0.048190611183704574
6395,6,polynomial,0.1,5,-,0.03489933774930572,0.04364047190421427
6619,10,polynomial,10.0,9,-,0.034953442503324605,0.04011249283594059
6645,10,polynomial,0.01,-5,-,0.034964436130457605,0.04249294813387289
2176,-,RBF,6.727171322030437,-,0.1,0.03497390637743584,0.04833859808204569
2173,-,RBF,6.773962498900942,-,0.1,0.03506948109915108,0.04848758367975479
6703,11,polynomial,0.01,-7,-,0.035109698323543354,0.04283363095573517
6358,5,polynomial,0.01,8,-,0.03513105427728749,0.043772617974173755
2170,-,RBF,6.821079134144383,-,0.1,0.0351659791621652,0.048637572261905085
6537,8,polynomial,0.01,7,-,0.03520064094055539,0.04020935654135008
6792,13,polynomial,10.0,2,-,0.03522901677833669,0.04035814017039697
6651,10,polynomial,0.01,1,-,0.035243814198212126,0.04106130553894604
2167,-,RBF,6.868523491502763,-,0.1,0.03526340502781266,0.048788568083826055
6524,8,polynomial,0.01,-6,-,0.03527391920015332,0.04018439895628296
2164,-,RBF,6.916297850463659,-,0.1,0.03536176312601667,0.04894057537027256
6822,13,polynomial,0.01,-8,-,0.03543912089389336,0.040015916526021364
2161,-,RBF,6.964404506369734,-,0.1,0.03546105785450526,0.04909359831459001
6359,5,polynomial,0.01,9,-,0.035488543741339876,0.043603450174671286
6386,6,polynomial,0.1,-4,-,0.03549885503620669,0.04559942775808924
6392,6,polynomial,0.1,2,-,0.03552014922402717,0.057907034163757316
6387,6,polynomial,0.1,-3,-,0.0355514731780668,0.04789571589867559
2158,-,RBF,7.012845770529026,-,0.1,0.03556129357802433,0.04924764107787503
6733,12,polynomial,10.0,3,-,0.03560152144531589,0.04033129675007954
2155,-,RBF,7.061623970325988,-,0.1,0.0356624746275475,0.04940270778813219
6552,9,polynomial,10.0,2,-,0.035744068540804176,0.058521884495825384
2152,-,RBF,7.1107414493333145,-,0.1,0.035764605299482874,0.049558802539427
6575,9,polynomial,0.1,5,-,0.0357764874922183,0.04043183594511301
6511,8,polynomial,0.1,1,-,0.035809141804587545,0.05389898434475391
2149,-,RBF,7.160200567424537,-,0.1,0.035867689854877184,0.049715929391034974
6602,10,polynomial,10.0,-8,-,0.035904134474372136,0.040380373390219174
6495,8,polynomial,10.0,5,-,0.03596711958145718,0.0431343246430925
2146,-,RBF,7.210003700887404,-,0.1,0.03597173251861713,0.049874092366587464
6396,6,polynomial,0.1,6,-,0.03599584647805767,0.04316968960289758
6536,8,polynomial,0.01,6,-,0.03600030224289803,0.04051141991129369
6727,12,polynomial,10.0,-3,-,0.03600389775774945,0.040101537768646806
6525,8,polynomial,0.01,-5,-,0.03604855633106344,0.04041915483822163
2143,-,RBF,7.260153242538053,-,0.1,0.036076737478628204,0.05003329545321387
6781,13,polynomial,10.0,-9,-,0.03610481022104937,0.043827539744362654
6618,10,polynomial,10.0,8,-,0.036106200836666075,0.04055245622227487
6385,6,polynomial,0.1,-5,-,0.036121582727788044,0.04461755868965308
6568,9,polynomial,0.1,-2,-,0.03612577758504563,0.04203137238220168
6553,9,polynomial,10.0,3,-,0.0361802583147857,0.04399471251783313
2140,-,RBF,7.310651601835975,-,0.1,0.03618270888507136,0.050193542600680895
6412,6,polynomial,0.01,2,-,0.0362890548939556,0.04299878150311522
2137,-,RBF,7.361501204999775,-,0.1,0.03628965084953732,0.05035483772052871
6612,10,polynomial,10.0,2,-,0.03636409428753209,0.048013349050163134
2134,-,RBF,7.412704495123745,-,0.1,0.03639756744423911,0.050517184685204324
2131,-,RBF,7.464263932295243,-,0.1,0.03650646270120259,0.050680587327192356
6919,15,polynomial,10.0,9,-,0.03653473990083016,0.037736645545209335
6904,15,polynomial,10.0,-6,-,0.03655769057872347,0.03196856049417516
2128,-,RBF,7.516181993712881,-,0.1,0.036616340611455474,0.050845049438143254
6592,9,polynomial,0.01,2,-,0.036653223497105196,0.04082915815373209
2125,-,RBF,7.568461173805559,-,0.1,0.03672720512421483,0.05101057476799961
6486,8,polynomial,10.0,-4,-,0.03673745638617388,0.04840868407473629
6384,6,polynomial,0.1,-6,-,0.036748506046923285,0.04414300071337337
6397,6,polynomial,0.1,7,-,0.03679336976582098,0.04296597126058404
6667,11,polynomial,10.0,-3,-,0.036810987867520566,0.041672669032572884
2122,-,RBF,7.621103984352295,-,0.1,0.036839060146073445,0.05117716702412008
6535,8,polynomial,0.01,5,-,0.036931827764632455,0.04088660007216155
6526,8,polynomial,0.01,-4,-,0.036934551719289326,0.0406727958812506
2119,-,RBF,7.674112954602916,-,0.1,0.036951909540184964,0.05134482987040141
2116,-,RBF,7.7274906313995695,-,0.1,0.0370657571254482,0.051513566926399405
6674,11,polynomial,10.0,4,-,0.03707410292482793,0.040992854341606384
6906,15,polynomial,10.0,-4,-,0.037089589563199486,0.045127788244808634
6603,10,polynomial,10.0,-7,-,0.03711084731896256,0.04075619065304581
6471,7,polynomial,0.01,1,-,0.03715684669533006,0.04535562898420421
6632,10,polynomial,0.1,2,-,0.03716751211191474,0.041086708767616234
2113,-,RBF,7.781239579299093,-,0.1,0.03718060667569075,0.051683381766447656
6383,6,polynomial,0.1,-7,-,0.037260615876938186,0.04388755785269709
2110,-,RBF,7.835362380696229,-,0.1,0.037296461918852136,0.051854277918775636
6574,9,polynomial,0.1,4,-,0.037345874636126215,0.041087163380353245
6617,10,polynomial,10.0,7,-,0.03735316016066629,0.04106691076818768
6398,6,polynomial,0.1,8,-,0.037368590313316956,0.042871894744041524
6435,7,polynomial,10.0,5,-,0.03737626813116112,0.060192934964159665
6848,14,polynomial,10.0,-2,-,0.03738500127688617,0.04131364876249623
6485,8,polynomial,10.0,-5,-,0.03738920447444419,0.0459308513768945
2107,-,RBF,7.889861635947692,-,0.1,0.03741332653616661,0.05202625886462557
2104,-,RBF,7.94473996349711,-,0.1,0.03753120416134579,0.05219932803736836
6628,10,polynomial,0.1,-2,-,0.03764619842484542,0.040403041534454634
2101,-,RBF,8.000000000000828,-,0.1,0.03765009837976155,0.05237348882161925
6382,6,polynomial,0.1,-8,-,0.03765980993835963,0.04373776807096819
6702,11,polynomial,0.01,-8,-,0.037665728771211916,0.045316908503087394
2098,-,RBF,8.055644400454582,-,0.1,0.037770012727628956,0.052548744552352644
6496,8,polynomial,10.0,6,-,0.037783747286036486,0.0426384013941462
6944,15,polynomial,0.01,-6,-,0.03778444548433274,0.03480289966642593
6399,6,polynomial,0.1,9,-,0.03778908360751797,0.04282661237311463
2095,-,RBF,8.11167583832107,-,0.1,0.03789095069119008,0.0527250985140174
6451,7,polynomial,0.1,1,-,0.03793158862579259,0.06316480839372851
6527,8,polynomial,0.01,-3,-,0.03793247958630892,0.04087818984468306
6534,8,polynomial,0.01,4,-,0.037937850948872656,0.04131839914022024
6381,6,polynomial,0.1,-9,-,0.037969244351684424,0.04364404517289261
2092,-,RBF,8.168097005658387,-,0.1,0.038012915705898084,0.05290255393965143
